cbsa_code,cbsa_title,year,permit_momentum_total_raw,permit_momentum_mf_raw,permit_momentum_total_rate_raw,permit_momentum_mf_rate_raw,permit_momentum_total,permit_momentum_total_rate,permit_momentum_mf,permit_momentum_mf_rate
10580,"Albany-Schenectady-Troy, NY",2020,0.09411764705882364,-0.05563909774436093,,,0.09411764705882364,,-0.05563909774436093,
10580,"Albany-Schenectady-Troy, NY",2021,0.3181818181818181,0.8821656050955413,,,0.3181818181818181,,0.8821656050955413,
10580,"Albany-Schenectady-Troy, NY",2022,-0.02298850574712641,0.06345177664974622,-0.0001854300955849526,0.00016070906186797795,-0.02298850574712641,-0.0001854300955849526,0.06345177664974622,0.00016070906186797795
10580,"Albany-Schenectady-Troy, NY",2023,-0.276280834914611,-0.33492442322991245,-0.0017494375627470846,-0.0010081536867050677,-0.276280834914611,-0.0017494375627470846,-0.33492442322991245,-0.0010081536867050677
10580,"Albany-Schenectady-Troy, NY",2024,0.24069218668065018,0.27751196172248793,0.0010603881071480914,0.0005370818890258061,0.24069218668065018,0.0010603881071480914,0.27751196172248793,0.0005370818890258061
10580,"Albany-Schenectady-Troy, NY",2025,-0.13482671174978866,-0.34737827715355807,,,-0.13482671174978866,,-0.34737827715355807,
10740,"Albuquerque, NM",1990,,,,,,,,
10740,"Albuquerque, NM",1991,-0.026688232915487275,-0.33644859813084116,,,-0.026688232915487275,,-0.33644859813084116,
10740,"Albuquerque, NM",1992,0.35022850020772744,-0.8028169014084507,,,0.35022850020772744,,-0.8028169014084507,
10740,"Albuquerque, NM",1993,0.3338461538461539,4.875,,,0.3338461538461539,,4.875,
10740,"Albuquerque, NM",1994,0.5005767012687428,4.5349544072948325,,,0.5005767012687428,,4.5349544072948325,
10740,"Albuquerque, NM",1995,0.011683320522674956,0.0488742449203734,,,0.011683320522674956,,0.0488742449203734,
10740,"Albuquerque, NM",1996,-0.12551283999392193,-0.45811518324607325,,,-0.12551283999392193,,-0.45811518324607325,
10740,"Albuquerque, NM",1997,0.059426585577758484,0.5342995169082125,,,0.059426585577758484,,0.5342995169082125,
10740,"Albuquerque, NM",1998,-0.11989503034279159,-0.7556675062972292,,,-0.11989503034279159,,-0.7556675062972292,
10740,"Albuquerque, NM",1999,-0.01024972046216921,-0.30154639175257736,,,-0.01024972046216921,,-0.30154639175257736,
10740,"Albuquerque, NM",2000,-0.10129919035963098,-0.7416974169741697,,,-0.10129919035963098,,-0.7416974169741697,
10740,"Albuquerque, NM",2001,0.2413576367064738,8.228571428571428,,,0.2413576367064738,,8.228571428571428,
10740,"Albuquerque, NM",2002,0.1851476793248945,0.7352941176470589,,,0.1851476793248945,,0.7352941176470589,
10740,"Albuquerque, NM",2003,0.1301623469097124,-0.3737734165923283,,,0.1301623469097124,,-0.3737734165923283,
10740,"Albuquerque, NM",2004,-0.06060987903225812,-0.5384615384615384,,,-0.06060987903225812,,-0.5384615384615384,
10740,"Albuquerque, NM",2005,-0.055935613682092544,-0.15740740740740744,,,-0.055935613682092544,,-0.15740740740740744,
10740,"Albuquerque, NM",2006,-0.03069053708439895,1.6739926739926738,,,-0.03069053708439895,,1.6739926739926738,
10740,"Albuquerque, NM",2007,-0.340515977719144,-0.17945205479452053,,,-0.340515977719144,,-0.17945205479452053,
10740,"Albuquerque, NM",2008,-0.4320960213380751,-0.24540901502504175,,,-0.4320960213380751,,-0.24540901502504175,
10740,"Albuquerque, NM",2009,-0.33776908023483365,-0.6836283185840708,,,-0.33776908023483365,,-0.6836283185840708,
10740,"Albuquerque, NM",2010,0.042553191489361764,0.26573426573426584,,,0.042553191489361764,,0.26573426573426584,
10740,"Albuquerque, NM",2011,-0.07369614512471656,0.3867403314917126,,,-0.07369614512471656,,0.3867403314917126,
10740,"Albuquerque, NM",2012,0.27539779681762555,1.5776892430278884,,,0.27539779681762555,,1.5776892430278884,
10740,"Albuquerque, NM",2013,0.25047984644913623,0.6398763523956723,,,0.25047984644913623,,0.6398763523956723,
10740,"Albuquerque, NM",2014,-0.02417498081350733,-0.6833176248821866,,,-0.02417498081350733,,-0.6833176248821866,
10740,"Albuquerque, NM",2015,-0.09752261108926463,-0.3482142857142857,,,-0.09752261108926463,,-0.3482142857142857,
10740,"Albuquerque, NM",2016,0.07407407407407418,1.2831050228310503,0.00042249575766674895,0.0007317795885507243,0.07407407407407418,0.00042249575766674895,1.2831050228310503,0.0007317795885507243
10740,"Albuquerque, NM",2017,-0.0847870182555781,-0.498,-0.0006401476731005117,-0.0006607565731072327,-0.0847870182555781,-0.0006401476731005117,-0.498,-0.0006607565731072327
10740,"Albuquerque, NM",2018,-0.031028368794326244,-0.701195219123506,-0.00020762619952780035,-0.0004532128628313934,-0.031028368794326244,-0.00020762619952780035,-0.701195219123506,-0.0004532128628313934
10740,"Albuquerque, NM",2019,-0.017383348581884728,2.493333333333333,-0.00012492884492635963,0.0004747667688195001,-0.017383348581884728,-0.00012492884492635963,2.493333333333333,0.0004747667688195001
10740,"Albuquerque, NM",2020,-0.062383612662942234,-0.7404580152671756,,,-0.062383612662942234,,-0.7404580152671756,
10740,"Albuquerque, NM",2021,0.9965243296921549,19.735294117647058,,,0.97742208900642,,19.485087145969487,
10740,"Albuquerque, NM",2022,-0.29072370057199703,-0.3319148936170213,-0.003002367048532445,-0.0011971063967475561,-0.29072370057199703,-0.003002367048532445,-0.3319148936170213,-0.0011971063967475561
10740,"Albuquerque, NM",2023,-0.006311360448807868,-0.17515923566878977,-9.698626385352266e-05,-0.0004242735626583214,-0.006311360448807868,-9.698626385352266e-05,-0.17515923566878977,-0.0004242735626583214
10740,"Albuquerque, NM",2024,0.014820042342978068,-0.019305019305019266,5.7422721061061235e-05,-4.921906089263867e-05,0.014820042342978068,5.7422721061061235e-05,-0.019305019305019266,-4.921906089263867e-05
10740,"Albuquerque, NM",2025,-0.01599443671766343,0.2913385826771653,,,-0.01599443671766343,,0.2913385826771653,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1990,,,,,,,,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1991,0.1701534170153418,0.31645569620253156,,,0.1701534170153418,,0.31645569620253156,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1992,0.2085816448152562,0.23397435897435903,,,0.2085816448152562,,0.23397435897435903,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1993,0.024326101249178222,0.16883116883116878,,,0.024326101249178222,,0.16883116883116878,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1994,-0.07317073170731703,-0.28,,,-0.07317073170731703,,-0.28,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1995,-0.06371191135734067,-0.25308641975308643,,,-0.06371191135734067,,-0.25308641975308643,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1996,0.07581360946745552,0.3553719008264462,,,0.07581360946745552,,0.3553719008264462,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1997,-0.03196974905465799,-0.27439024390243905,,,-0.03196974905465799,,-0.27439024390243905,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1998,0.20454545454545459,-0.18067226890756305,,,0.20454545454545459,,-0.18067226890756305,
10900,"Allentown-Bethlehem-Easton, PA-NJ",1999,0.18042452830188682,0.882051282051282,,,0.18042452830188682,,0.882051282051282,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2000,-0.06118881118881114,0.01089918256130784,,,-0.06118881118881114,,0.01089918256130784,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2001,0.10109071561585536,0.463611859838275,,,0.10109071561585536,,0.463611859838275,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2002,0.10244020294757195,-0.4935543278084714,,,0.10244020294757195,,-0.4935543278084714,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2003,-0.040981810212579406,-0.047272727272727244,,,-0.040981810212579406,,-0.047272727272727244,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2004,0.05393053016453386,-0.6450381679389313,,,0.05393053016453386,,-0.6450381679389313,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2005,0.05117085862966175,3.333333333333333,,,0.05117085862966175,,3.333333333333333,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2006,-0.1452145214521452,-0.488833746898263,,,-0.1452145214521452,,-0.488833746898263,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2007,-0.3269787644787645,-0.441747572815534,,,-0.3269787644787645,,-0.441747572815534,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2008,-0.3926138400860524,0.5130434782608695,,,-0.3926138400860524,,0.5130434782608695,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2009,-0.02715466351829987,0.33333333333333326,,,-0.02715466351829987,,0.33333333333333326,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2010,-0.15776699029126218,-0.31034482758620685,,,-0.15776699029126218,,-0.31034482758620685,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2011,-0.1837175792507204,-0.6625,,,-0.1837175792507204,,-0.6625,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2012,-0.056487202118270075,2.759259259259259,,,-0.056487202118270075,,2.759259259259259,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2013,0.2628624883068289,-0.1921182266009852,,,0.2628624883068289,,-0.1921182266009852,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2014,0.33407407407407397,3.475609756097561,,,0.33407407407407397,,3.475609756097561,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2015,-0.24708495280399778,-0.446866485013624,,,-0.24708495280399778,,-0.446866485013624,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2016,-0.06858407079646023,-0.5985221674876847,-0.00027384577726314143,-0.0007044134919213822,-0.06858407079646023,-0.00027384577726314143,-0.5985221674876847,-0.0007044134919213822
10900,"Allentown-Bethlehem-Easton, PA-NJ",2017,-0.114806017418844,-0.030674846625766916,-0.0004567878058797828,-1.9738337291630166e-05,-0.114806017418844,-0.0004567878058797828,-0.030674846625766916,-1.9738337291630166e-05
10900,"Allentown-Bethlehem-Easton, PA-NJ",2018,0.11449016100178899,0.025316455696202445,0.0003575924254593794,1.0342542909170084e-05,0.11449016100178899,0.0003575924254593794,0.025316455696202445,1.0342542909170084e-05
10900,"Allentown-Bethlehem-Easton, PA-NJ",2019,0.079454253611557,0.47530864197530853,0.0002715953122613868,0.0002177383165499045,0.079454253611557,0.0002715953122613868,0.47530864197530853,0.0002177383165499045
10900,"Allentown-Bethlehem-Easton, PA-NJ",2020,0.2550185873605948,1.292887029288703,,,0.2550185873605948,,1.292887029288703,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2021,0.5438388625592416,0.5656934306569343,,,0.5438388625592416,,0.5656934306569343,
10900,"Allentown-Bethlehem-Easton, PA-NJ",2022,-0.14351496546431308,-0.2913752913752914,-0.001079108111277643,-0.00070564151490666,-0.14351496546431308,-0.001079108111277643,-0.2913752913752914,-0.00070564151490666
10900,"Allentown-Bethlehem-Easton, PA-NJ",2023,-0.2226702508960573,-0.3782894736842105,-0.0013971103771115122,-0.0006405338425565746,-0.2226702508960573,-0.0013971103771115122,-0.3782894736842105,-0.0006405338425565746
10900,"Allentown-Bethlehem-Easton, PA-NJ",2024,0.43227665706051877,1.7777777777777777,0.0020360661320845104,0.0018359436647925513,0.43227665706051877,0.0020360661320845104,1.7777777777777777,0.0018359436647925513
10900,"Allentown-Bethlehem-Easton, PA-NJ",2025,-0.20563380281690136,-0.32285714285714284,,,-0.20563380281690136,,-0.32285714285714284,
12060,"Atlanta-Sandy Springs-Roswell, GA",1990,,,,,,,,
12060,"Atlanta-Sandy Springs-Roswell, GA",1991,-0.10693000693000698,-0.685133239831697,,,-0.10693000693000698,,-0.685133239831697,
12060,"Atlanta-Sandy Springs-Roswell, GA",1992,0.1795995964925894,-0.5801781737193764,,,0.1795995964925894,,-0.5801781737193764,
12060,"Atlanta-Sandy Springs-Roswell, GA",1993,0.24510739071802123,3.679045092838196,,,0.24510739071802123,,3.679045092838196,
12060,"Atlanta-Sandy Springs-Roswell, GA",1994,0.12410513802668066,1.322845804988662,,,0.12410513802668066,,1.322845804988662,
12060,"Atlanta-Sandy Springs-Roswell, GA",1995,0.16873075928841685,0.5659548505186089,,,0.16873075928841685,,0.5659548505186089,
12060,"Atlanta-Sandy Springs-Roswell, GA",1996,0.0032976092333059093,-0.18031637185381444,,,0.0032976092333059093,,-0.18031637185381444,
12060,"Atlanta-Sandy Springs-Roswell, GA",1997,0.029701184439946182,0.04696263903412867,,,0.029701184439946182,,0.04696263903412867,
12060,"Atlanta-Sandy Springs-Roswell, GA",1998,0.1689990073765546,0.07581948606192679,,,0.1689990073765546,,0.07581948606192679,
12060,"Atlanta-Sandy Springs-Roswell, GA",1999,0.04623555659152201,0.02498311951384191,,,0.04623555659152201,,0.02498311951384191,
12060,"Atlanta-Sandy Springs-Roswell, GA",2000,0.05079647989306002,0.38743412384716724,,,0.05079647989306002,,0.38743412384716724,
12060,"Atlanta-Sandy Springs-Roswell, GA",2001,0.017400917750753475,-0.02896314321324711,,,0.017400917750753475,,-0.02896314321324711,
12060,"Atlanta-Sandy Springs-Roswell, GA",2002,0.02277463530812751,-0.02420389951714441,,,0.02277463530812751,,-0.02420389951714441,
12060,"Atlanta-Sandy Springs-Roswell, GA",2003,-0.02789986901469943,-0.3203257124960852,,,-0.02789986901469943,,-0.3203257124960852,
12060,"Atlanta-Sandy Springs-Roswell, GA",2004,0.11609000943212622,0.4871440420237767,,,0.11609000943212622,,0.4871440420237767,
12060,"Atlanta-Sandy Springs-Roswell, GA",2005,-0.01438018967899446,-0.3177170477783975,,,-0.01438018967899446,,-0.3177170477783975,
12060,"Atlanta-Sandy Springs-Roswell, GA",2006,-0.0633821027560395,0.23787465940054497,,,-0.0633821027560395,,0.23787465940054497,
12060,"Atlanta-Sandy Springs-Roswell, GA",2007,-0.34261385102734754,-0.045271113067723245,,,-0.34261385102734754,,-0.045271113067723245,
12060,"Atlanta-Sandy Springs-Roswell, GA",2008,-0.5699823165340407,-0.4586535505687058,,,-0.5699823165340407,,-0.4586535505687058,
12060,"Atlanta-Sandy Springs-Roswell, GA",2009,-0.6599671018813611,-0.8588869960249859,,,-0.6599671018813611,,-0.8588869960249859,
12060,"Atlanta-Sandy Springs-Roswell, GA",2010,0.146485260770975,0.04325955734406439,,,0.146485260770975,,0.04325955734406439,
12060,"Atlanta-Sandy Springs-Roswell, GA",2011,0.14556962025316467,1.2729026036644164,,,0.14556962025316467,,1.2729026036644164,
12060,"Atlanta-Sandy Springs-Roswell, GA",2012,0.6597605893186003,1.1294017819261772,,,0.6597605893186003,,1.1294017819261772,
12060,"Atlanta-Sandy Springs-Roswell, GA",2013,0.6986823855755895,0.8461844989041643,,,0.6986823855755895,,0.8461844989041643,
12060,"Atlanta-Sandy Springs-Roswell, GA",2014,0.09230455194937748,0.018994172242607466,,,0.09230455194937748,,0.018994172242607466,
12060,"Atlanta-Sandy Springs-Roswell, GA",2015,0.14056660188368975,0.08896420249947035,,,0.14056660188368975,,0.08896420249947035,
12060,"Atlanta-Sandy Springs-Roswell, GA",2016,0.19556312874791093,0.27475199377553006,0.002466523392966557,0.0011893364912291676,0.19556312874791093,0.002466523392966557,0.27475199377553006,0.0011893364912291676
12060,"Atlanta-Sandy Springs-Roswell, GA",2017,-0.06816499931478692,-0.3360799572747387,-0.0013064298393738773,-0.00199269317162966,-0.06816499931478692,-0.0013064298393738773,-0.3360799572747387,-0.00199269317162966
12060,"Atlanta-Sandy Springs-Roswell, GA",2018,0.15915642096593907,0.46518041829464485,0.0021257592020877264,0.0016843835484917215,0.15915642096593907,0.0021257592020877264,0.46518041829464485,0.0016843835484917215
12060,"Atlanta-Sandy Springs-Roswell, GA",2019,-0.16445481996498257,-0.4966274509803922,-0.0029880139477418584,-0.0027528046451326077,-0.16445481996498257,-0.0029880139477418584,-0.4966274509803922,-0.0027528046451326077
12060,"Atlanta-Sandy Springs-Roswell, GA",2020,-0.014607628765792025,-0.47179806793393586,,,-0.014607628765792025,,-0.47179806793393586,
12060,"Atlanta-Sandy Springs-Roswell, GA",2021,0.21804789348784182,1.2646017699115046,,,0.21804789348784182,,1.2646017699115046,
12060,"Atlanta-Sandy Springs-Roswell, GA",2022,0.2301249936744092,1.7729581867917155,0.003414208370195144,0.005414560026613287,0.2301249936744092,0.003414208370195144,1.7729581867917155,0.005242312956293237
12060,"Atlanta-Sandy Springs-Roswell, GA",2023,-0.2029742682600736,-0.33168921458098455,-0.00423271310666873,-0.0029331847751491186,-0.2029742682600736,-0.00423271310666873,-0.33168921458098455,-0.0029331847751491186
12060,"Atlanta-Sandy Springs-Roswell, GA",2024,0.05001419391468165,-0.01911857735292055,0.0005399377320340262,-0.00018394186859276972,0.05001419391468165,0.0005399377320340262,-0.01911857735292055,-0.00018394186859276972
12060,"Atlanta-Sandy Springs-Roswell, GA",2025,-0.17246294885344216,-0.2080257972053028,,,-0.17246294885344216,,-0.2080257972053028,
12260,"Augusta-Richmond County, GA-SC",1990,,,,,,,,
12260,"Augusta-Richmond County, GA-SC",1991,0.050233644859813076,1.515625,,,0.050233644859813076,,1.515625,
12260,"Augusta-Richmond County, GA-SC",1992,0.08379681127178351,-0.8260869565217391,,,0.08379681127178351,,-0.8260869565217391,
12260,"Augusta-Richmond County, GA-SC",1993,-0.08621279507355462,1.5714285714285716,,,-0.08621279507355462,,1.5714285714285716,
12260,"Augusta-Richmond County, GA-SC",1994,0.014226881317858542,1.3472222222222223,,,0.014226881317858542,,1.3472222222222223,
12260,"Augusta-Richmond County, GA-SC",1995,-0.19047619047619047,0.041420118343195256,,,-0.19047619047619047,,0.041420118343195256,
12260,"Augusta-Richmond County, GA-SC",1996,0.08572731418148649,-0.26136363636363635,,,0.08572731418148649,,-0.26136363636363635,
12260,"Augusta-Richmond County, GA-SC",1997,-0.05627887442251156,-0.5,,,-0.05627887442251156,,-0.5,
12260,"Augusta-Richmond County, GA-SC",1998,0.37605696484201157,6.523076923076923,,,0.37605696484201157,,6.523076923076923,
12260,"Augusta-Richmond County, GA-SC",1999,0.08570504527813716,0.5644171779141105,,,0.08570504527813716,,0.5644171779141105,
12260,"Augusta-Richmond County, GA-SC",2000,-0.2963955913017575,-0.9450980392156862,,,-0.2963955913017575,,-0.9386158192090396,
12260,"Augusta-Richmond County, GA-SC",2001,0.2133784928027096,3.666666666666667,,,0.2133784928027096,,3.666666666666667,
12260,"Augusta-Richmond County, GA-SC",2002,0.24982554082344732,1.8928571428571428,,,0.24982554082344732,,1.8928571428571428,
12260,"Augusta-Richmond County, GA-SC",2003,0.017029592406476723,-0.5485008818342152,,,0.017029592406476723,,-0.5485008818342152,
12260,"Augusta-Richmond County, GA-SC",2004,0.027449903925336194,-1.0,,,0.027449903925336194,,-0.9679719537199766,
12260,"Augusta-Richmond County, GA-SC",2005,0.05289874432273578,,,,0.05289874432273578,,,
12260,"Augusta-Richmond County, GA-SC",2006,-0.07079421466632829,-1.0,,,-0.07079421466632829,,-0.8719594630414871,
12260,"Augusta-Richmond County, GA-SC",2007,-0.070999453850355,,,,-0.070999453850355,,,
