cbsa_code,cbsa_title,year,population,housing_units,rental_vacancy,net_migration,permits_total,permits_mf,total_emp,avg_annual_pay,emp_hhi,per_capita_income,zori,zhvi,mortgage_rate_30y
17820,"Colorado Springs, CO",2024,,,,,3994.0,872.0,317957.0,67130.0,0.10622133180525066,,1752.1296721437086,472918.9791175728,6.721153846153846
17820,"Colorado Springs, CO",2025,,,,,5825.0,2804.0,,,,,1753.2469805219962,466572.89432937605,6.595094339622642
17900,"Columbia, SC",2015,810574.0,346611.0,0.09676410957191214,,4642.0,898.0,363795.0,42912.0,0.14136561894758384,41232.06564072861,884.4207081149631,134706.90693636457,3.8505769230769227
17900,"Columbia, SC",2016,816450.0,348847.0,0.05390288251202201,2551.0,4627.0,711.0,371306.0,43750.0,0.15716124668489884,42053.033013921,909.777771491442,140950.24676725076,3.6540384615384616
17900,"Columbia, SC",2017,825004.0,355633.0,0.06868216332044534,4077.0,4629.0,549.0,372856.0,44841.0,0.12503949297605646,43745.70874521351,939.6965616680019,146942.58564897775,3.9898076923076924
17900,"Columbia, SC",2018,833165.0,359090.0,0.0671210429646703,4153.0,4952.0,446.0,375340.0,44922.0,0.1134071473637057,44700.27277886605,978.6039852483432,153386.1875358119,4.544615384615384
17900,"Columbia, SC",2019,839039.0,363035.0,0.048222617506542366,3488.0,4424.0,205.0,378183.0,46655.0,0.1020153431587664,46719.60323029878,1020.5844149057802,160989.6930708535,3.935769230769231
17900,"Columbia, SC",2020,,,,4660.0,4872.0,81.0,362857.0,49634.0,0.09992158616479302,49467.47026846017,1063.6287195640666,171492.53917129745,3.111698113207547
17900,"Columbia, SC",2021,836324.0,372120.0,0.03793973663238587,6414.0,6881.0,1004.0,370878.0,51821.0,0.12693780719005462,54162.53968253968,1173.2836502960417,194837.13849452604,2.957692307692308
17900,"Columbia, SC",2022,847804.0,376753.0,0.0656093412402887,5422.0,5804.0,1510.0,382187.0,54532.0,0.11952930556205507,54781.010120534185,1304.2332684732178,227617.46303559231,5.344038461538461
17900,"Columbia, SC",2023,856889.0,382343.0,0.04745625270684937,5476.0,5465.0,602.0,387818.0,57206.0,0.14568633533471748,57959.18096554999,1389.7882187319292,239768.67772312384,6.806730769230769
17900,"Columbia, SC",2024,,,,,5892.0,1096.0,394043.0,59639.0,0.28666483518928076,,1451.2699460365302,248588.5849690847,6.721153846153846
17900,"Columbia, SC",2025,,,,,6070.0,864.0,,,,,1522.79224243106,252621.93539110062,6.595094339622642
18140,"Columbus, OH",2015,2021632.0,845563.0,0.04962905954677028,,7555.0,3702.0,979297.0,50687.0,0.11214717622163059,46930.525789926425,901.1033177157118,161144.68579169796,3.8505769230769227
18140,"Columbus, OH",2016,2041520.0,851499.0,0.05411660127513487,480.0,8637.0,4152.0,1000379.0,51106.0,0.09546854233624567,47740.94739239353,936.8284978778619,171741.46250545947,3.6540384615384616
18140,"Columbus, OH",2017,2078725.0,861794.0,0.06085223025168204,4508.0,8892.0,4439.0,1019178.0,52545.0,0.09609868044392562,49083.625629499504,981.3937563086391,182683.78790102398,3.9898076923076924
18140,"Columbus, OH",2018,2106541.0,869414.0,0.04730340370100285,1794.0,9440.0,4611.0,1033244.0,54059.0,0.10262607386158304,50570.36610720837,1033.828915673751,196825.68478333534,4.544615384615384
18140,"Columbus, OH",2019,2122271.0,877436.0,0.04759261414676802,1051.0,8090.0,3443.0,1047728.0,55569.0,0.09336750052640266,52023.57292751076,1078.4313981453083,210660.20705420847,3.935769230769231
18140,"Columbus, OH",2020,,,,-1965.0,12358.0,6612.0,1002905.0,59955.0,0.08655304922081515,55781.19469305418,1128.5778695575298,227780.48018923553,3.111698113207547
18140,"Columbus, OH",2021,2151017.0,915117.0,0.03862811761501902,-2432.0,12062.0,5056.0,1034536.0,62188.0,0.08651887665602132,61057.748121727425,1215.5966662935716,261542.72863062922,2.957692307692308
18140,"Columbus, OH",2022,2161511.0,926137.0,0.04374046998133185,-2942.0,12075.0,6292.0,1060330.0,64907.0,0.09238980090616242,62140.70394157488,1325.6232664512515,295001.191919842,5.344038461538461
18140,"Columbus, OH",2023,2180271.0,937057.0,0.033185932254353755,-380.0,11440.0,5706.0,1077384.0,66896.0,0.09323051863297371,65205.730767110595,1393.2329714391342,308317.81756888394,6.806730769230769
18140,"Columbus, OH",2024,,,,,13962.0,7645.0,1091010.0,70062.0,0.1641562757191277,,1451.0057053920857,323684.8604923151,6.721153846153846
18140,"Columbus, OH",2025,,,,,15757.0,9549.0,,,,,1503.8507691913835,330305.47879412665,6.595094339622642
19100,"Dallas-Fort Worth-Arlington, TX",2015,7102165.0,2685922.0,0.07020368263506124,,56993.0,27606.0,3277116.0,57952.0,0.1153678766084634,50829.11727971135,1107.5471816145516,189658.31550050748,3.8505769230769227
19100,"Dallas-Fort Worth-Arlington, TX",2016,7232599.0,2740964.0,0.07124526304306227,52003.0,55625.0,25489.0,3366161.0,58677.0,0.10202400695078317,51457.32783441021,1162.1322195891007,212169.97059236025,3.6540384615384616
19100,"Dallas-Fort Worth-Arlington, TX",2017,7400479.0,2794066.0,0.072878026128966,63850.0,62317.0,27382.0,3454083.0,60260.0,0.1013296450979478,54000.610954639524,1219.1358348572824,234202.22235524337,3.9898076923076924
19100,"Dallas-Fort Worth-Arlington, TX",2018,7540371.0,2853246.0,0.08113068607036526,34682.0,63609.0,26213.0,3533155.0,62080.0,0.1174513271996963,57142.01701218476,1265.2245267343285,253279.69395897738,4.544615384615384
19100,"Dallas-Fort Worth-Arlington, TX",2019,7573136.0,2878819.0,0.08922874282800276,41121.0,62708.0,27094.0,3627903.0,64090.0,0.11429594949373693,59431.6938543627,1311.5260006418205,262052.3522789059,3.935769230769231
19100,"Dallas-Fort Worth-Arlington, TX",2020,,,,44573.0,60812.0,15758.0,3504382.0,67801.0,0.08911110328649949,61418.50051006874,1338.9245609746042,273627.01534737897,3.111698113207547
19100,"Dallas-Fort Worth-Arlington, TX",2021,7759615.0,3020276.0,0.06582005257671808,62115.0,78705.0,25241.0,3669409.0,71280.0,0.09736830342194325,67886.09652713759,1471.141843676897,317010.3943609867,2.957692307692308
19100,"Dallas-Fort Worth-Arlington, TX",2022,7943685.0,3096485.0,0.07007943739744894,65106.0,77927.0,32242.0,3873532.0,74959.0,0.10239774353560434,71623.63852326231,1658.6725741031476,384522.990317197,5.344038461538461
19100,"Dallas-Fort Worth-Arlington, TX",2023,8100037.0,3172287.0,0.07906895379987816,39109.0,68029.0,22315.0,3986224.0,77517.0,0.10130643522082242,75393.34370955081,1688.5984519551073,386654.4605913476,6.806730769230769
19100,"Dallas-Fort Worth-Arlington, TX",2024,,,,,71788.0,23150.0,4000366.0,80680.0,0.09211342108446409,,1681.5060922321475,388497.07586893585,6.721153846153846
19100,"Dallas-Fort Worth-Arlington, TX",2025,,,,,66179.0,24607.0,,,,,1684.25787207154,377608.5079569581,6.595094339622642
19430,"Dayton-Kettering-Beavercreek, OH",2015,,,,,980.0,82.0,360660.0,45543.0,0.11932885789220453,42614.441596740166,761.502825781372,,3.8505769230769227
19430,"Dayton-Kettering-Beavercreek, OH",2016,,,,-1200.0,1282.0,323.0,364907.0,46044.0,0.120192538456381,43445.33989083254,788.7708106497352,,3.6540384615384616
19430,"Dayton-Kettering-Beavercreek, OH",2017,,,,-1326.0,1251.0,166.0,369543.0,47170.0,0.14043649768623173,45289.04104328307,816.5283583935087,,3.9898076923076924
19430,"Dayton-Kettering-Beavercreek, OH",2018,,,,299.0,1577.0,421.0,371277.0,48663.0,0.12113109689139676,46859.89192902005,852.3471816103207,,4.544615384615384
19430,"Dayton-Kettering-Beavercreek, OH",2019,807611.0,370810.0,0.06084898637264813,-133.0,1231.0,122.0,373142.0,50375.0,0.14012905618299223,48387.49344797632,892.7052219747978,,3.935769230769231
19430,"Dayton-Kettering-Beavercreek, OH",2020,,,,-1322.0,1699.0,453.0,353152.0,54052.0,0.1224612035924073,52182.486296886265,945.5117942318811,,3.111698113207547
19430,"Dayton-Kettering-Beavercreek, OH",2021,813516.0,370966.0,0.03923810470674985,115.0,2039.0,496.0,356618.0,56347.0,0.12164466099846877,56168.11052887008,1028.5785302294844,,2.957692307692308
19430,"Dayton-Kettering-Beavercreek, OH",2022,812595.0,372503.0,0.02388941512675197,322.0,2265.0,934.0,363031.0,58564.0,0.10588060426606125,56464.67726479766,1131.457218534817,,5.344038461538461
19430,"Dayton-Kettering-Beavercreek, OH",2023,814363.0,374189.0,0.039399003357270826,838.0,1766.0,548.0,368184.0,60981.0,0.11564533365743898,59781.12072069424,1201.727143748157,,6.806730769230769
19430,"Dayton-Kettering-Beavercreek, OH",2024,,,,,2056.0,571.0,,,,,1268.2313079448365,,6.721153846153846
19430,"Dayton-Kettering-Beavercreek, OH",2025,,,,,1986.0,532.0,,,,,1319.1016030311173,,6.595094339622642
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2015,623279.0,307028.0,0.0627781592533252,,2047.0,142.0,181716.0,36699.0,0.11930172237410602,38514.232787597284,973.553981432999,158485.68513610537,3.8505769230769227
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2016,637674.0,308513.0,0.07073430118962235,12245.0,2696.0,404.0,190070.0,37294.0,0.11357543972939338,39848.40193355504,1033.280572665166,174044.1851478622,3.6540384615384616
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2017,649202.0,312055.0,0.048019132525292996,16587.0,3054.0,26.0,193062.0,38452.0,0.11724861588676402,41762.60024959309,1094.6405727583563,190786.03738802264,3.9898076923076924
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2018,659605.0,314641.0,0.06483839118686344,9704.0,3859.0,309.0,197127.0,39531.0,0.11939001193024577,43598.82003186036,1167.567195429726,208833.79406649564,4.544615384615384
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2019,668365.0,317977.0,0.06835080291217019,10764.0,4753.0,769.0,200146.0,40623.0,0.1200690766208937,46638.84025100174,1230.648294363594,221295.53062656906,3.935769230769231
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2020,,,,14030.0,6443.0,1279.0,190653.0,43675.0,0.11980915494183238,48348.946982958805,1290.4223508096281,235569.97438401458,3.111698113207547
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2021,685344.0,335095.0,0.02338801364300796,18558.0,8214.0,956.0,200081.0,46543.0,0.12027311886152778,53130.65891658921,1456.1032546016388,277676.2001651007,2.957692307692308
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2022,705897.0,342998.0,0.07627514028119287,17831.0,8746.0,2115.0,207659.0,49361.0,0.11106974082629271,54301.264391374716,1689.016598282735,343952.4020072496,5.344038461538461
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2023,721796.0,350990.0,0.10092277098061089,12368.0,7082.0,1346.0,213855.0,51480.0,0.1123383120865281,57970.45329696873,1755.1989187653,352358.88161614374,6.806730769230769
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2024,,,,,5991.0,681.0,217509.0,53619.0,0.11483465260279739,,1774.0352473711243,352794.32633043296,6.721153846153846
19660,"Deltona-Daytona Beach-Ormond Beach, FL",2025,,,,,5412.0,1066.0,,,,,1799.9565187915434,337554.44374921295,6.595094339622642
19740,"Denver-Aurora-Centennial, CO",2015,2814330.0,1132728.0,0.034475411026901374,,18326.0,8678.0,1377612.0,59870.0,0.10020915180959813,55714.80675363229,1333.468666944548,320918.57571692654,3.8505769230769227
19740,"Denver-Aurora-Centennial, CO",2016,2853077.0,1149070.0,0.036517757884266575,12628.0,21947.0,11214.0,1415926.0,60436.0,0.10809937902289796,55116.33799202322,1399.2338987624669,358925.7761200937,3.6540384615384616
19740,"Denver-Aurora-Centennial, CO",2017,2888227.0,1173413.0,0.052916295477180506,5616.0,22735.0,11391.0,1445043.0,63081.0,0.09532513214641775,58957.84521187735,1458.0186636276976,390705.16310505016,3.9898076923076924
19740,"Denver-Aurora-Centennial, CO",2018,2932415.0,1195543.0,0.04892535096392624,9037.0,21729.0,9563.0,1482603.0,65133.0,0.16318845882367441,63541.341941007115,1518.3446071628096,417731.50280346425,4.544615384615384
19740,"Denver-Aurora-Centennial, CO",2019,2967239.0,1216335.0,0.04276785984060541,6347.0,19308.0,8037.0,1518420.0,68173.0,0.15484928247795537,67589.91237455513,1575.7361372219027,435853.2969049828,3.935769230769231
19740,"Denver-Aurora-Centennial, CO",2020,,,,-5226.0,19732.0,8145.0,1442711.0,73823.0,0.16359225414486617,71295.46875457665,1595.4001998477725,459529.3785085779,3.111698113207547
19740,"Denver-Aurora-Centennial, CO",2021,2972567.0,1265033.0,0.053884398967610735,-14661.0,30006.0,16028.0,1498011.0,78450.0,0.14908914576145102,79690.00171232302,1710.105830855765,531101.7308283345,2.957692307692308
19740,"Denver-Aurora-Centennial, CO",2022,2985871.0,1291034.0,0.050366811290742525,-9680.0,23009.0,12342.0,1569792.0,82550.0,0.13630293948449163,86186.85164479786,1882.244322697378,608161.116696109,5.344038461538461
19740,"Denver-Aurora-Centennial, CO",2023,3005131.0,1312282.0,0.046993272747262324,170.0,20650.0,11362.0,1603441.0,85048.0,0.14217451448607898,89347.34089216254,1939.8205678068614,593480.4074394107,6.806730769230769
19740,"Denver-Aurora-Centennial, CO",2024,,,,,15570.0,6429.0,1607996.0,88846.0,0.3232777936648425,,1969.7131315010101,600980.8313974048,6.721153846153846
19740,"Denver-Aurora-Centennial, CO",2025,,,,,15948.0,8195.0,,,,,1938.8339549411228,590212.7290288837,6.595094339622642
19780,"Des Moines-West Des Moines, IA",2015,622899.0,258084.0,0.061394151186315984,,5750.0,2016.0,346609.0,52170.0,0.10750120583590086,49529.3087808418,957.6837084963212,171337.62585422894,3.8505769230769227
19780,"Des Moines-West Des Moines, IA",2016,634725.0,263342.0,0.05275165754909623,5784.0,6756.0,2891.0,355155.0,52941.0,0.11534042861954634,50597.67474323867,976.1716198476407,183781.70718834442,3.6540384615384616
19780,"Des Moines-West Des Moines, IA",2017,645911.0,270285.0,0.06882309849192916,5461.0,6444.0,2623.0,360694.0,54474.0,0.106339793443696,51742.84073120788,1000.460382800473,194527.1454971108,3.9898076923076924
19780,"Des Moines-West Des Moines, IA",2018,655409.0,276147.0,0.06267764916482214,4302.0,4998.0,1624.0,365670.0,55980.0,0.11405594782039265,53223.72691791049,1016.9331847707672,204734.63258577712,4.544615384615384
19780,"Des Moines-West Des Moines, IA",2019,699292.0,296946.0,0.0574638809350129,2219.0,5269.0,1312.0,368258.0,57333.0,0.117554027466875,54722.11715926186,1037.8128668557313,213228.42650465012,3.935769230769231
19780,"Des Moines-West Des Moines, IA",2020,,,,2688.0,6508.0,1698.0,351675.0,62365.0,0.12752020717286677,58262.01459706231,1061.0623461787134,221443.55909705375,3.111698113207547
19780,"Des Moines-West Des Moines, IA",2021,719146.0,308330.0,0.061206025921562025,5073.0,6969.0,1886.0,362739.0,64591.0,0.11919331730216362,63348.257153598264,1101.444092285353,242365.8425603831,2.957692307692308
19780,"Des Moines-West Des Moines, IA",2022,729053.0,315087.0,0.04477066253046754,498.0,6122.0,2309.0,375537.0,67796.0,0.11530130063268397,65171.68618128927,1176.4092939385575,266930.44498147536,5.344038461538461
19780,"Des Moines-West Des Moines, IA",2023,737164.0,320757.0,0.04906638150859587,2565.0,5000.0,1201.0,386632.0,69564.0,0.11420663543169493,68369.59943577556,1222.7090631520664,276931.4657550506,6.806730769230769
19780,"Des Moines-West Des Moines, IA",2024,,,,,5064.0,1221.0,404187.0,71410.0,0.161895272275682,,1258.4261878978784,286818.4471951108,6.721153846153846
19780,"Des Moines-West Des Moines, IA",2025,,,,,6249.0,2675.0,,,,,1272.3620459819588,293407.294948165,6.595094339622642
19820,"Detroit-Warren-Dearborn, MI",2015,4302043.0,1895784.0,0.04946597915071768,,7304.0,1871.0,1841487.0,56079.0,0.12322264538788005,47056.195079277895,874.9502627043445,130643.61437303458,3.8505769230769227
19820,"Detroit-Warren-Dearborn, MI",2016,4297617.0,1899341.0,0.055326927923604614,-8828.0,7659.0,1646.0,1878245.0,57039.0,0.11498424838169957,48085.42893955808,904.8861687191657,141974.29319720867,3.6540384615384616
19820,"Detroit-Warren-Dearborn, MI",2017,4313002.0,1906028.0,0.04994250746151219,-11698.0,10089.0,2919.0,1900848.0,58751.0,0.1129048576229029,49302.21208501439,947.4313757053133,154731.27122400116,3.9898076923076924
19820,"Detroit-Warren-Dearborn, MI",2018,4326442.0,1912856.0,0.044748957570166156,-9718.0,7163.0,801.0,1919590.0,59888.0,0.112986537074457,51421.21226958099,989.447577895421,168395.19842851456,4.544615384615384
19820,"Detroit-Warren-Dearborn, MI",2019,4319629.0,1916951.0,0.054633246527777776,-12157.0,7813.0,2378.0,1940915.0,60823.0,0.09672479142661262,52859.158541324796,1033.4554798459212,179692.2529710912,3.935769230769231
19820,"Detroit-Warren-Dearborn, MI",2020,,,,-10475.0,7165.0,1732.0,1755119.0,65549.0,0.09629519542120508,57040.98238605204,1082.7134996531083,188956.40859322113,3.111698113207547
19820,"Detroit-Warren-Dearborn, MI",2021,4365205.0,1907780.0,0.03704533658164741,-16391.0,8598.0,2661.0,1828216.0,67502.0,0.11124088203888494,60910.35248162764,1202.128667070908,215273.08199968864,2.957692307692308
19820,"Detroit-Warren-Dearborn, MI",2022,4345761.0,1916090.0,0.05344940947737476,-17642.0,7945.0,2876.0,1889827.0,69674.0,0.09427375052534688,62490.767028181646,1311.3682800840054,235271.65275166603,5.344038461538461
19820,"Detroit-Warren-Dearborn, MI",2023,4342304.0,1934332.0,0.06029997928162356,-11938.0,6734.0,1800.0,1913371.0,72259.0,0.10262177797754307,66188.73830267828,1353.6828092145813,240856.62588095476,6.806730769230769
19820,"Detroit-Warren-Dearborn, MI",2024,,,,,7704.0,2269.0,1914310.0,74646.0,0.13085232815356038,,1412.8087799518955,253797.45053774517,6.721153846153846
19820,"Detroit-Warren-Dearborn, MI",2025,,,,,8805.0,3223.0,,,,,1464.8097453518596,263049.4145497507,6.595094339622642
20500,"Durham-Chapel Hill, NC",2015,552493.0,235649.0,0.06442302682990363,,4411.0,1709.0,282495.0,60126.0,0.11343061972961484,48272.994011539806,1063.0783079510838,205149.27855777115,3.8505769230769227
20500,"Durham-Chapel Hill, NC",2016,559535.0,239799.0,0.07036329280140065,1408.0,4382.0,1403.0,290450.0,59974.0,0.11279539215571774,49700.7275759517,1110.6007634595562,218114.50335966854,3.6540384615384616
20500,"Durham-Chapel Hill, NC",2017,567428.0,244313.0,0.05992145472396654,1958.0,4924.0,1638.0,294672.0,61581.0,0.10376797688007885,51786.79783825079,1158.9750079247756,233520.42457361773,3.9898076923076924
20500,"Durham-Chapel Hill, NC",2018,575412.0,249694.0,0.06101602231093126,1775.0,5416.0,2059.0,302555.0,63944.0,0.10415829349043344,53456.68408030502,1208.364023489589,250798.94229213416,4.544615384615384
20500,"Durham-Chapel Hill, NC",2019,644367.0,279480.0,0.047301089628210335,893.0,5454.0,2200.0,310143.0,66093.0,0.11970373282154255,56505.4586892634,1264.046574976862,265058.3706859533,3.935769230769231
20500,"Durham-Chapel Hill, NC",2020,,,,1042.0,5190.0,1952.0,305937.0,73334.0,0.10142490961559043,59978.06337895088,1304.2197800926747,282062.0480149284,3.111698113207547
20500,"Durham-Chapel Hill, NC",2021,654012.0,288853.0,0.0614269180368638,-325.0,5683.0,2121.0,319264.0,76740.0,0.10121227167770089,64840.299129226325,1423.3095747278994,329416.5671531986,2.957692307692308
20500,"Durham-Chapel Hill, NC",2022,664310.0,294590.0,0.060677865290342387,-29.0,6172.0,3083.0,330115.0,79827.0,0.09761235679486062,67511.47580210971,1605.1918513954658,399332.01272684167,5.344038461538461
20500,"Durham-Chapel Hill, NC",2023,608879.0,276050.0,0.057351855178332634,-28.0,6991.0,3991.0,337960.0,84586.0,0.09836340588915032,71853.22451623669,1658.6023186385473,407080.5174615909,6.806730769230769
20500,"Durham-Chapel Hill, NC",2024,,,,,3858.0,989.0,343007.0,90331.0,0.09887002874739882,,1676.7798776639602,421691.56400897604,6.721153846153846
20500,"Durham-Chapel Hill, NC",2025,,,,,6100.0,2263.0,,,,,1693.4068540998207,421225.9956184306,6.595094339622642
21340,"El Paso, TX",2015,838019.0,290930.0,0.09757169640374247,,4491.0,1869.0,292185.0,36573.0,0.27295583686738345,32475.469006988613,952.876544862757,130255.04087036029,3.8505769230769227
21340,"El Paso, TX",2016,842114.0,294998.0,0.10179595532749773,-5088.0,3054.0,674.0,298159.0,37044.0,0.2699197222815232,32875.78896261531,954.1390594164392,132986.3685735488,3.6540384615384616
21340,"El Paso, TX",2017,842677.0,297751.0,0.10952052871979381,-9579.0,3277.0,669.0,302166.0,37932.0,0.29329244165548135,33881.690002846066,963.8568224468935,137456.5836669633,3.9898076923076924
21340,"El Paso, TX",2018,844723.0,300964.0,0.09714339522501006,-4376.0,2416.0,481.0,307686.0,38939.0,0.3349437071785895,35312.010203820384,984.2468189865791,139697.91937926752,4.544615384615384
21340,"El Paso, TX",2019,843725.0,302722.0,0.12195121951219512,-1937.0,3066.0,341.0,313401.0,40093.0,0.3475837315773549,36892.733860518005,1013.1263315825759,143201.06170971156,3.935769230769231
21340,"El Paso, TX",2020,,,,-2532.0,2562.0,128.0,300179.0,43073.0,0.3346429391535274,40024.96674817245,1070.5477192218793,151447.3961316159,3.111698113207547
21340,"El Paso, TX",2021,871727.0,322343.0,0.05443860191772348,-2051.0,2989.0,199.0,307706.0,44964.0,0.23940800009297206,44308.88036207574,1167.2748147227667,172230.11650051185,2.957692307692308
21340,"El Paso, TX",2022,871323.0,325181.0,0.05080358196873366,-2432.0,2465.0,227.0,319515.0,47077.0,0.32192214974990585,44717.84983905432,1321.5408028271152,199301.21376385094,5.344038461538461
21340,"El Paso, TX",2023,872063.0,327232.0,0.06479978354978355,-4208.0,2247.0,182.0,327101.0,48569.0,0.3181551490585164,46896.512542709424,1410.2283933784056,215586.06752292192,6.806730769230769
21340,"El Paso, TX",2024,,,,,2320.0,143.0,335190.0,50326.0,0.3111400818080043,,1455.0894686036088,226108.7896747226,6.721153846153846
21340,"El Paso, TX",2025,,,,,2050.0,142.0,,,,,1493.2897641350764,229149.80076072915,6.595094339622642
22220,"Fayetteville-Springdale-Rogers, AR",2015,515403.0,209035.0,0.04253161990216207,,3792.0,938.0,219355.0,48333.0,0.16938596311463633,57351.33950138639,895.030785019515,161072.6931552984,3.8505769230769227
22220,"Fayetteville-Springdale-Rogers, AR",2016,527153.0,210872.0,0.019243562892694344,5163.0,4420.0,750.0,227879.0,49049.0,0.16450781023599154,59378.94640943831,937.6196475200953,172713.86987399517,3.6540384615384616
22220,"Fayetteville-Springdale-Rogers, AR",2017,535557.0,216921.0,0.047466646585589314,6638.0,4724.0,992.0,233285.0,51532.0,0.16453349247904214,61191.65043171745,983.9536333668224,185741.31858359117,3.9898076923076924
22220,"Fayetteville-Springdale-Rogers, AR",2018,553795.0,221914.0,0.03233593099054061,5445.0,5563.0,1544.0,238149.0,52273.0,0.162302904904708,65233.34624469305,1017.9911047773271,196603.9028064063,4.544615384615384
22220,"Fayetteville-Springdale-Rogers, AR",2019,536120.0,216377.0,0.058296686280582224,4560.0,6905.0,2542.0,242502.0,54618.0,0.18635972399663658,62234.26263348909,1054.1548337082456,206770.95206642943,3.935769230769231
22220,"Fayetteville-Springdale-Rogers, AR",2020,,,,6954.0,6365.0,1317.0,239726.0,58638.0,0.16034656631713728,64524.26358280602,1096.3231423918492,221815.01769760472,3.111698113207547
22220,"Fayetteville-Springdale-Rogers, AR",2021,558507.0,228545.0,0.0626012992233186,6987.0,7120.0,1155.0,247033.0,62364.0,0.14744209591877652,78765.26182806112,1200.2405914074711,262855.3503849768,2.957692307692308
22220,"Fayetteville-Springdale-Rogers, AR",2022,576724.0,235519.0,0.0327822919585318,6077.0,7246.0,1463.0,261360.0,64063.0,0.1986383370975798,80277.99649703389,1357.7940387392312,316543.27731848345,5.344038461538461
22220,"Fayetteville-Springdale-Rogers, AR",2023,590295.0,243428.0,0.03693228532903608,6572.0,6915.0,1055.0,267888.0,65466.0,0.19367906933330092,85360.87650681287,1455.5564036789385,332463.46228590683,6.806730769230769
22220,"Fayetteville-Springdale-Rogers, AR",2024,,,,,7984.0,1899.0,268897.0,71460.0,0.17156214291792435,,1505.2136702406526,346842.7340148091,6.721153846153846
22220,"Fayetteville-Springdale-Rogers, AR",2025,,,,,8961.0,2922.0,,,,,1569.2348797547183,358820.05649285665,6.595094339622642
23420,"Fresno, CA",2015,974861.0,326015.0,0.032369397412837585,,2533.0,262.0,364788.0,40790.0,0.10320653409943742,37753.88599425218,1044.7393898114067,204683.86169640176,3.8505769230769227
23420,"Fresno, CA",2016,979915.0,327812.0,0.033969284892767744,-1711.0,3204.0,276.0,374939.0,41761.0,0.10396828532631737,38646.689291327195,1086.4940101418317,219791.03377760283,3.6540384615384616
23420,"Fresno, CA",2017,989255.0,330958.0,0.031764793793773394,1328.0,3348.0,1025.0,381997.0,42886.0,0.10503118521109883,39232.29031767586,1146.1900525342005,237254.34295092383,3.9898076923076924
23420,"Fresno, CA",2018,994400.0,333809.0,0.036332091646680616,298.0,3432.0,633.0,390344.0,44096.0,0.10469239417252954,40177.992160441194,1212.840407956944,259268.21302759252,4.544615384615384
23420,"Fresno, CA",2019,999101.0,336479.0,0.04173424012555585,-183.0,4037.0,679.0,400030.0,45698.0,0.11278845872128203,42158.60992042358,1299.158636893166,272904.8017112025,3.935769230769231
23420,"Fresno, CA",2020,,,,-345.0,3982.0,473.0,379595.0,49415.0,0.10578320923077628,47752.14206631465,1378.9017168261082,287215.7397317237,3.111698113207547
23420,"Fresno, CA",2021,1013581.0,341732.0,0.024706558318969056,-1416.0,4968.0,462.0,392496.0,52104.0,0.10519828210007892,51499.17313622858,1599.0798682771945,334561.5463121072,2.957692307692308
23420,"Fresno, CA",2022,1015190.0,345476.0,0.02936502179460971,-2499.0,4628.0,714.0,412147.0,53949.0,0.10432479022225634,50412.32810285337,1756.5847372092833,385635.11059567524,5.344038461538461
23420,"Fresno, CA",2023,1180020.0,399693.0,0.030017765358183762,-3043.0,4263.0,764.0,418515.0,56076.0,0.10547620738382604,52513.715445182585,1846.96638086907,384602.96491839085,6.806730769230769
23420,"Fresno, CA",2024,,,,,3782.0,304.0,483934.0,57689.0,0.11165359206251921,,1906.4945733140055,401330.2423752078,6.721153846153846
23420,"Fresno, CA",2025,,,,,3518.0,290.0,,,,,1965.8667663255317,405670.85135985416,6.595094339622642
24340,"Grand Rapids-Wyoming-Kentwood, MI",2015,1038583.0,410633.0,0.04666833264909055,,3731.0,1106.0,516394.0,45435.0,0.15766259632081997,44976.96675742829,856.8040993877189,160843.87210265713,3.8505769230769227
24340,"Grand Rapids-Wyoming-Kentwood, MI",2016,1047099.0,413597.0,0.0241079685396962,1360.0,4802.0,1949.0,539147.0,45698.0,0.15754481269389561,45880.77054314252,927.4850234156551,175495.05470310998,3.6540384615384616
24340,"Grand Rapids-Wyoming-Kentwood, MI",2017,1059113.0,420272.0,0.032572118708916076,1330.0,4932.0,1824.0,547460.0,47004.0,0.18790180672197654,46608.57672792016,993.3290109031727,191909.21917606448,3.9898076923076924
24340,"Grand Rapids-Wyoming-Kentwood, MI",2018,1069405.0,424695.0,0.040283014476562864,413.0,3970.0,903.0,557790.0,48299.0,0.15805389591939029,48355.90089931848,1041.3082754057068,206402.00889528717,4.544615384615384
24340,"Grand Rapids-Wyoming-Kentwood, MI",2019,1077370.0,425430.0,0.04171901172529313,-428.0,4367.0,1437.0,564123.0,49689.0,0.15585442859646226,49901.67503982783,1092.9310105616528,219003.27205569946,3.935769230769231
24340,"Grand Rapids-Wyoming-Kentwood, MI",2020,,,,-653.0,3624.0,822.0,515946.0,54200.0,0.1306480844964919,54671.69627815697,1141.1744450216959,234598.58041955926,3.111698113207547
